seed,x_cells,y_cells,area_cells,solute_mass
3,526.5518,121.7720,89,6.715794
3,214.5682,122.7881,75,5.091004
3,457.3467,123.1601,106,8.537364
3,694.0253,123.2499,94,6.922015
3,841.1758,123.2494,97,7.644908
3,627.1830,124.0052,115,9.590683
3,382.7894,126.3156,132,10.230537
3,553.5987,126.7604,115,9.548531
3,107.0987,134.3644,214,15.917328
3,599.9184,125.1395,44,2.405916
3,651.4594,126.6381,84,6.241358
3,672.0412,126.6516,99,7.985607
3,30.1920,129.5251,128,10.888550
3,127.0513,127.8797,91,6.662250
3,307.9926,127.9424,102,8.310189
3,870.8902,128.0129,111,9.174252
3,51.7137,130.4335,134,11.529193
3,441.7996,127.7387,52,3.224746
3,969.0628,131.8883,179,17.101741
3,169.5317,129.0689,80,6.019235
3,198.0994,130.1398,94,7.312254
3,328.6095,127.9188,44,2.450152
3,763.5127,130.6765,121,10.437385
3,789.0661,129.5309,83,5.920671
3,922.8302,126.1889,8,0.133194
3,81.4089,132.2956,105,8.378217
3,907.5716,132.7203,139,11.815605
3,150.6114,134.3454,140,12.194365
3,575.4130,134.6195,172,11.734356
3,889.3812,133.0979,74,5.050520
3,1012.4315,135.2038,162,14.221850
3,344.3087,132.4418,56,3.534174
3,989.7508,133.7891,80,5.788676
3,184.2421,132.3082,30,1.305859
3,271.5916,136.2998,166,14.805163
3,513.1315,135.5993,110,9.024542
3,747.1240,134.7639,93,7.058494
3,932.8408,135.5974,127,10.406350
3,367.8708,134.4625,43,2.221121
3,494.0011,135.4491,79,5.883013
3,952.0778,134.5773,53,3.207748
3,429.6717,137.0807,90,6.775207
3,612.5119,139.3908,143,11.471296
3,718.5671,137.9345,122,10.060984
3,851.7604,135.8670,72,5.019637
3,11.9853,139.0258,118,9.885876
3,825.1539,138.3864,99,7.749408
3,218.1364,138.1788,67,4.391272
3,636.9677,139.9925,121,10.337237
3,685.8636,143.7294,156,10.630110
3,320.6962,138.2519,54,3.352253
3,530.0237,139.5289,69,4.502198
3,293.0439,142.3507,108,9.106535
3,240.6502,145.5266,140,11.899350
3,446.6089,143.5711,78,5.353994
3,67.8868,145.5343,120,10.203758
3,133.8555,144.0712,72,5.179380
3,594.0824,145.6333,107,8.614735
3,777.4820,145.3150,100,7.972669
3,334.8473,144.7800,44,2.495130
3,412.0839,142.9142,24,0.994948
3,547.9884,149.3544,142,11.382724
3,666.0867,145.9313,104,8.668620
3,354.2037,148.0200,141,12.141132
3,93.0465,144.4571,16,0.527081
3,185.0697,147.8070,93,7.286794
3,203.6279,147.3881,62,4.040502
3,377.5813,148.8484,126,10.881597
3,396.2282,147.7366,82,6.076681
3,477.7005,150.7363,183,16.280511
3,737.5861,155.7260,200,15.227495
3,880.3201,146.9961,63,4.064629
3,796.8193,150.5667,146,12.809315
3,865.9558,148.3659,71,4.885811
3,896.6620,147.2678,38,1.890375
3,919.3683,145.9032,14,0.279036
3,983.0215,149.3535,61,4.002467
3,704.5494,150.9822,97,7.364128
3,946.2408,151.3589,106,8.136275
3,1001.8192,150.3892,64,4.254454
3,307.1915,152.1379,95,7.369541
3,848.2683,151.7774,89,6.716434
3,166.7812,152.7950,86,6.484529
3,423.5478,152.3676,59,3.882986
3,458.2351,152.8232,79,5.492823
3,49.8063,160.3397,168,13.398873
3,120.6720,151.7398,30,1.317281
3,519.0859,152.6630,55,3.461457
3,30.7302,156.5169,135,11.687978
3,221.3225,154.5225,76,5.299403
3,565.9397,155.4268,100,7.861567
3,650.8866,155.0587,95,7.403708
3,758.9058,157.3741,137,11.094037
3,273.3017,154.9153,84,6.225951
3,499.1609,156.8128,127,10.337947
3,830.9396,155.7590,96,7.592761
3,324.5170,155.9545,71,4.797325
3,439.0977,155.8958,56,3.409181
3,10.3035,164.4521,215,18.390802
3,81.7732,158.4283,84,6.455765
3,146.8933,160.8612,154,14.157246
3,915.3250,162.1704,193,17.794517
3,965.5060,163.3881,156,12.513466
3,101.3162,161.9894,135,11.712730
3,584.8013,159.9853,72,5.006125
3,632.8778,161.5195,113,9.551150
3,408.9157,163.3575,153,13.671683
3,1013.2704,162.3701,104,8.398940
3,202.6106,162.9360,85,6.215795
3,815.9275,162.7991,89,6.458342
3,884.4676,164.2320,151,13.427045
3,935.4554,161.8801,54,3.130451
3,128.5364,163.9142,84,6.106252
3,530.5933,163.9025,120,10.109881
3,257.5600,164.6502,90,6.704596
3,292.8739,165.1126,89,6.476723
3,615.4388,170.0284,201,17.488125
3,719.2299,166.0948,114,9.143937
3,990.0004,166.4073,140,12.301833
3,183.6014,169.0259,151,12.551187
3,233.2557,165.7778,102,8.171505
3,338.7854,167.9606,149,12.785654
3,385.5097,163.1394,16,0.469780
3,780.8803,166.5082,106,8.720572
3,673.8243,166.6462,61,3.817903
3,691.0191,173.8578,218,17.968067
3,363.6394,169.2640,104,8.415293
3,845.7176,170.7832,110,9.039701
3,862.8876,169.1435,69,5.067328
3,68.1896,171.5924,107,8.701323
3,659.0169,170.2160,69,4.865945
3,163.6284,171.0619,76,5.260469
3,436.7832,173.4162,189,14.489088
3,949.8999,172.4388,98,7.862510
3,274.2978,172.8641,84,6.494508
3,314.7345,172.7069,83,6.327968
3,497.8197,170.4961,18,0.523747
3,801.1933,172.3641,85,6.479075
3,462.6469,174.5793,106,8.355069
3,576.4057,176.2921,203,16.822303
3,380.8450,176.3098,116,9.543336
3,87.3608,176.7319,73,5.064741
3,542.2869,175.6564,60,3.693797
3,761.5723,177.1044,104,8.401942
3,906.9388,180.3517,124,7.493711
3,218.7013,180.3959,162,14.831386
3,249.5989,178.9197,90,6.837477
3,481.9279,179.7846,129,10.782020
3,123.5712,179.4466,74,5.063913
3,512.2823,179.3273,80,5.772344
3,645.7023,179.1348,77,5.519221
3,707.2286,178.7034,54,3.299279
3,105.3416,181.1243,95,7.299216
3,200.5555,178.6480,31,1.255632
3,1017.9303,182.5012,155,13.344290
3,299.0436,184.9981,192,14.890859
3,830.6806,185.6856,214,17.188359
3,883.0629,181.0811,46,2.820572
3,149.9019,184.3440,101,7.886532
3,401.6531,187.9437,168,13.525505
3,527.6843,183.8248,84,6.341134
3,970.0889,191.1295,157,10.804597
3,355.6231,184.4391,78,5.638239
3,928.1833,185.5969,114,9.404209
3,36.5881,186.4962,119,9.539848
3,326.2518,187.0225,104,8.305745
3,497.0542,185.3566,51,3.015828
3,601.7579,188.4933,148,13.403126
3,739.0767,189.0451,147,12.529878
3,855.5429,186.3129,60,3.983319
3,19.0477,187.0482,69,5.359635
3,561.4421,186.1126,43,2.319141
3,663.9372,188.7707,115,7.872672
3,777.1358,188.3869,99,7.966137
3,993.1571,189.0031,134,11.607876
3,59.5674,188.2567,79,5.197832
3,177.0866,193.2220,157,9.970169
3,267.9441,190.4319,128,11.100702
3,449.1529,190.1613,97,7.888285
3,630.9474,188.2640,56,3.442706
3,419.6201,192.0564,112,9.222105
3,802.6394,191.8622,174,16.052249
3,871.2762,189.6400,66,4.466493
3,163.4742,188.7913,25,0.907062
3,545.3193,191.1224,71,4.924110
3,720.6688,192.3561,105,8.387954
3,77.5019,193.8426,116,9.555975
3,136.0967,191.1536,46,2.535729
3,950.1271,193.6526,116,9.429897
3,375.7097,193.9703,108,8.990091
3,118.5528,194.8985,95,7.322627
3,198.7077,195.7830,107,8.362457
3,756.8025,195.7848,112,9.203631
3,238.6123,194.1545,103,5.468586
3,468.2942,197.1853,116,9.987836
3,646.5351,196.6119,79,5.765837
3,344.0708,197.9325,102,8.365627
3,508.1912,198.7976,105,8.397439
3,577.5699,194.8830,14,0.301239
3,887.4608,203.2258,194,16.560130
3,97.5479,200.3137,119,10.233528
3,703.2593,200.1260,113,9.258642
3,674.5571,199.1839,83,6.130079
3,907.0177,198.2611,49,2.876911
3,51.4483,197.4565,15,0.443001
3,221.3980,200.6307,76,5.250222
3,561.2241,205.8494,189,13.425018
3,623.0495,202.0356,119,9.875085
3,287.3801,201.9014,101,7.823313
3,488.2653,202.8020,111,9.237372
3,587.7639,200.6209,60,3.887730
3,152.0082,200.6587,32,1.391697
3,1012.7343,202.3770,142,8.918497
3,435.5470,204.3586,100,7.849618
3,937.3734,203.9714,82,6.011871
3,24.5891,205.1294,108,8.744153
3,360.1836,204.5028,86,6.670970
3,782.7826,206.2610,137,12.234878
3,41.5087,205.9215,83,5.868450
3,137.1739,204.5680,46,2.519656
3,324.0837,207.4923,140,8.728945
3,829.5954,204.3502,58,3.744824
3,849.3498,205.1957,59,3.657657
3,863.7347,205.9171,93,6.916279
3,919.9445,206.1948,99,8.030789
3,302.5247,206.4567,72,4.988255
3,524.5405,206.8341,90,6.969042
3,687.6880,206.0792,70,4.677135
3,981.0957,206.2952,78,5.408625
3,540.5982,209.5326,105,8.077474
3,62.2492,208.9606,82,5.779443
3,246.0353,208.5720,73,4.924753
3,396.5475,209.7594,84,6.445607
3,6.8569,210.6044,85,6.316147
3,266.9702,211.3773,138,11.662272
3,451.6193,210.9338,96,7.575258
3,160.8137,210.2869,40,1.950615
3,187.9807,210.3232,42,2.348717
3,205.3147,211.9030,93,6.942759
3,720.0080,211.7429,103,8.601856
3,643.2010,213.2455,100,7.870887
3,812.1417,215.3410,177,16.404841
3,79.5691,214.2550,106,8.722653
3,123.1670,213.3864,87,6.551212
3,994.7891,213.2603,75,5.049307
3,661.5101,213.9247,48,2.830522
3,760.8002,215.7526,117,9.804151
3,954.3836,216.0955,128,11.090663
3,104.6237,214.6688,54,3.149575
3,376.3977,215.9778,139,10.847658
3,578.9254,215.9211,85,6.224957
3,146.6590,217.4006,98,7.113151
3,410.0561,218.4216,112,8.934101
3,742.1930,218.6645,115,9.800865
3,837.8388,219.1450,137,11.366284
3,225.1485,219.9159,120,9.609226
3,469.0619,217.9846,69,4.812579
3,597.1722,220.6365,154,13.675310
3,613.7269,219.1087,92,7.011931
3,902.3003,218.0743,66,4.326854
3,174.5259,220.4817,112,8.666519
3,496.9554,216.5495,17,0.592837
3,676.3430,220.3202,101,8.092859
3,342.2084,221.0787,108,8.748627
3,432.7524,224.9427,168,11.508834
3,696.2549,221.6157,70,4.766409
3,869.1533,220.2216,52,3.008756
3,971.3636,219.8972,45,2.557175
3,511.1193,226.6129,169,14.500131
3,929.5925,223.4374,111,8.915537
3,1018.1353,222.3634,85,6.404481
3,628.1577,223.2623,67,4.273059
3,249.9715,225.1231,101,8.032062
3,289.6883,224.8135,106,8.634026
3,485.8939,224.5695,88,6.418487
3,56.9665,230.4253,222,16.728146
3,529.0016,223.3803,19,0.660318
3,194.8655,225.2935,44,2.305281
3,113.4770,226.4834,52,3.440963
3,307.5137,228.8118,113,9.265564
3,325.9745,226.8339,56,3.421034
3,542.9521,226.7112,45,2.632723
3,793.4337,228.3730,121,10.373142
3,887.7903,228.1124,114,9.504769
3,30.4641,232.2684,174,15.364824
3,773.0986,228.7207,77,5.554589
3,131.7638,230.9236,110,9.013495
3,274.2071,229.1455,72,4.970618
3,386.6675,228.5003,52,3.234748
3,455.5266,228.9497,58,3.619916
3,729.2135,228.9957,67,4.614908
3,10.0135,231.3534,113,9.837011
3,99.3588,228.4657,32,1.541007
3,568.7283,228.1145,20,0.597110
3,710.1528,233.5073,156,13.792020
3,984.4949,234.6677,148,11.826890
3,652.2067,231.5770,171,13.114122
3,860.1871,232.8774,130,10.711518
3,1003.6897,232.6753,113,9.174302
3,83.8352,233.1686,106,8.606262
3,907.1376,238.8030,144,10.105610
3,210.8155,234.2969,139,12.052501
3,365.9950,234.7560,109,8.843158
3,399.6226,236.6085,84,6.247757
3,416.9167,235.9452,54,3.282316
3,580.0896,238.0422,126,10.385629
3,685.2008,236.9129,76,5.568655
3,936.9143,237.5349,99,7.611604
3,963.8034,237.9832,130,11.163269
3,156.4234,239.6465,157,13.722375
3,180.6549,237.7724,104,7.840621
3,472.6564,239.1102,139,12.162108
3,555.3113,238.9446,112,9.125852
3,744.2105,236.8047,47,2.686080
3,236.9689,239.7577,135,11.694862
3,343.1991,239.0784,97,7.651215
3,526.8682,249.2853,248,16.117907
3,494.9618,239.0677,64,4.090949
3,624.8631,238.4622,58,3.667229
3,819.6252,243.0204,180,14.888783
3,762.5222,242.4752,112,9.204348
3,109.4386,243.3562,107,8.224409
3,322.1717,242.8743,93,6.734176
3,604.0281,242.3151,89,6.587858
3,670.3779,242.7890,83,5.539114
3,263.0042,244.9142,143,11.998566
3,453.3181,245.0422,86,6.247631
3,879.4300,245.5978,107,8.156051
3,843.2676,246.4330,117,9.811653
3,1014.8547,245.3127,85,6.335739
3,798.0032,254.4270,334,27.721011
3,49.8542,246.1531,47,2.779610
3,93.7716,246.1255,51,3.031950
3,138.9270,245.8179,29,1.181632
3,294.0135,247.7434,174,14.181825
3,434.8894,248.0522,122,10.092291
3,728.1800,251.7342,145,11.673184
3,923.5840,248.0024,79,5.413954
3,389.2157,258.6077,255,20.874027
3,506.3123,250.2584,80,5.794535
3,634.1650,251.4975,101,7.961405
3,657.0913,249.4873,50,2.957075
3,694.8498,254.4437,168,13.775246
3,947.4348,250.9380,82,5.886127
3,362.8359,252.7549,107,7.560370
3,410.8679,252.4822,105,8.574667
3,75.8986,254.0860,118,9.825018
3,186.4865,253.8106,128,11.048380
3,23.4618,252.5022,52,3.018496
3,543.5296,250.6916,15,0.436300
3,747.0086,253.2927,76,5.551308
3,860.8678,252.0329,45,2.544785
3,4.7256,257.9093,174,16.048631
3,125.8113,256.5123,141,12.308075
3,213.0384,254.1639,87,6.460568
3,560.3977,255.0210,89,6.715965
3,592.5033,256.2158,122,10.498831
3,891.2968,254.5086,55,3.560100
3,228.7047,256.8634,86,6.390554
3,613.7024,256.9602,90,6.965349
3,981.4996,256.4959,88,7.033921
3,41.4804,259.5572,128,11.110893
3,161.6192,257.0493,75,5.270704
3,489.0056,259.0885,157,14.066236
3,339.7036,258.1906,166,12.685915
3,773.9748,258.0831,64,4.056476
3,963.0251,258.7928,101,8.144847
3,146.5776,258.7895,34,1.589390
3,908.2635,262.5791,115,9.271577
3,928.7004,259.3060,20,0.631629
3,257.0539,263.1054,89,6.463238
3,276.7437,263.1046,92,6.984408
3,711.5756,262.0627,71,4.910524
3,826.0674,259.8957,21,0.722236
3,1003.1153,263.3710,160,13.909928
3,93.0817,263.4838,86,6.202204
3,308.1404,266.8418,154,13.819237
3,438.4048,265.1837,90,7.045472
3,654.1055,265.3067,186,14.240886
3,847.7247,264.5948,95,7.488795
3,870.6051,265.6136,128,11.181034
3,62.0440,274.7889,242,19.051106
3,548.3053,271.1228,253,18.174277
3,578.6246,272.3209,221,19.358205
3,677.5749,264.3283,35,1.669443
3,23.0316,266.5650,71,4.567903
3,111.4707,265.4426,46,2.459561
3,420.4730,267.2512,97,7.765181
3,943.4400,265.0694,35,1.660651
3,757.3607,269.2475,135,11.745385
3,173.4689,270.1271,98,8.023132
3,628.1629,269.8348,99,7.966145
3,735.1757,269.5182,77,5.528472
3,193.7015,270.2706,70,4.791623
3,211.9464,272.0222,123,10.145954
3,450.7423,277.6478,289,23.496934
3,143.2457,272.3923,89,6.772097
3,238.4483,274.1717,151,13.303785
3,891.4407,270.6966,66,4.446448
3,80.0226,271.5522,34,1.674240
3,362.2814,276.6727,232,18.787336
3,499.4517,279.7190,225,15.121330
3,986.4327,275.5762,106,8.373477
3,477.1532,275.2276,65,4.385626
3,700.4810,275.1961,64,4.198383
3,778.5312,277.3236,124,10.762961
3,933.2865,275.5872,85,6.214381
3,126.7814,275.6947,58,3.783149
3,334.6422,277.5974,134,11.911971
3,608.9460,277.4136,113,9.059364
3,797.6657,283.3899,132,8.440455
3,823.8597,277.2672,118,9.754194
3,915.1106,276.4303,70,4.617997
3,289.0647,278.3542,112,9.631148
3,407.2316,275.5824,24,0.842211
3,671.5367,280.6835,113,9.211552
3,950.5092,289.0092,279,22.296019
3,35.0153,281.6900,142,12.480981
3,265.9502,282.6891,149,13.412990
3,719.9055,281.6010,122,10.223342
3,971.8461,280.1793,69,4.875073
3,107.5352,282.2723,100,7.943190
3,157.7361,282.7419,104,8.251654
3,844.2208,284.2728,134,11.051920
3,90.5101,281.7700,68,4.331627
3,645.4631,281.0415,43,2.313131
3,1016.3066,282.5851,101,8.029366
3,687.4506,283.8775,80,5.715642
3,861.2680,281.3828,29,1.225242
3,875.9070,283.2909,86,6.300143
3,391.3744,284.3871,86,6.525774
3,519.9875,284.4589,61,4.047244
3,901.7145,281.6931,13,0.242572
3,194.0785,288.8389,133,11.526863
3,302.9625,288.6553,105,8.301291
3,9.7964,289.7026,125,10.625133
3,173.4752,289.1378,67,4.172145
3,536.1007,290.1262,133,11.284305
3,924.7282,287.8938,66,4.569913
3,470.8663,297.1554,176,11.917008
3,747.0169,290.3711,238,15.778109
3,231.2583,288.3814,25,0.835767
3,141.1824,292.0215,89,6.375319
3,247.0994,288.2147,8,0.126777
3,410.8992,293.1345,140,12.127806
3,630.6196,292.6374,168,12.531407
3,323.5259,293.3978,114,9.250982
3,377.0151,290.4475,36,1.708363
3,888.9666,292.5725,81,5.854615
3,706.6173,294.3977,92,7.481396
3,49.6047,293.0145,45,2.672838
3,217.3746,294.7949,96,7.451380
3,553.9841,293.5193,61,4.225721
3,652.7776,294.3211,82,6.042391
3,987.6399,293.4121,36,1.849088
3,119.1141,296.9193,140,11.448414
3,606.1967,296.2858,100,7.951698
3,829.4850,294.7820,72,4.838977
3,509.3805,296.6447,84,6.369322
3,586.2968,296.8842,84,6.013424
3,812.4147,296.8631,88,6.781561
3,906.2445,300.1620,131,11.240456
3,1001.4843,299.3997,137,11.980353
3,92.5300,299.2008,118,9.959956
3,280.9212,300.5096,136,12.306444
3,786.4270,300.4466,137,11.750349
3,858.2075,299.4837,110,8.809834
3,366.1285,303.2850,174,12.238513
3,452.0124,299.1862,64,4.142248
3,569.6183,300.8668,111,8.979415
3,972.6445,301.2174,140,12.403959
3,30.5975,302.2772,150,11.740864
3,253.9692,300.6602,89,6.550399
3,341.8035,303.6721,142,12.908734
3,685.8280,302.1937,135,11.645414
3,427.7504,302.9031,122,9.660638
3,234.3922,304.0092,106,8.715889
3,393.0725,305.3260,141,12.716001
3,156.3998,305.8898,120,9.779455
3,180.4578,305.7791,123,10.767441
3,764.4120,305.7257,112,9.162594
3,1019.2664,306.0243,126,10.853027
3,55.5884,307.2836,107,8.284215
3,663.0450,307.3506,111,8.981560
3,721.1500,305.3655,45,2.543386
3,925.2429,307.2962,95,7.403693
3,311.7840,307.0393,78,5.496098
3,496.2812,311.4542,213,15.294956
3,77.3354,309.9797,123,10.042111
3,616.8629,308.2006,64,4.074578
3,883.0855,308.4299,86,5.974646
3,134.5178,310.9652,115,9.735868
3,547.8465,309.5017,89,6.939716
3,741.7953,313.4589,157,11.861667
3,199.3766,316.0702,235,16.898325
3,523.5158,313.7279,137,12.067638
3,825.7321,311.9420,105,8.382376
3,446.2543,311.9270,61,3.853000
3,634.7004,313.4451,115,9.521891
3,705.4670,312.4327,82,6.032982
3,586.6756,313.9762,90,6.710417
3,946.2341,313.7779,79,5.360514
3,266.9764,315.7403,120,10.171575
3,11.2826,318.0222,126,10.423993
3,808.4637,314.6340,39,2.053387
3,846.6589,317.6951,104,8.440929
3,864.1068,316.4932,83,6.275088
3,104.4765,317.9680,144,11.758359
3,464.9200,319.3768,133,11.640151
3,964.1310,316.4045,45,2.521650
3,221.5309,317.9653,44,2.557653
3,243.7442,321.4872,136,11.800317
3,790.5455,317.5677,32,1.680630
3,993.5197,321.9178,155,14.200673
3,287.2924,320.4029,81,5.727046
3,357.6466,321.3011,97,7.859555
3,897.4071,322.2475,122,10.310630
3,31.8613,322.6912,101,7.684636
3,302.6163,318.9747,26,0.980561
3,433.6144,321.5917,102,7.993636
3,603.8310,322.6943,125,10.629364
3,721.1828,323.0672,118,9.975262
3,316.2383,320.5123,34,1.602042
3,335.7282,323.2473,115,9.597855
3,416.4534,321.7346,58,3.755978
3,555.3317,324.4466,137,11.566125
3,646.6609,326.6066,130,8.336411
3,916.1614,323.1144,98,7.827834
3,121.4456,322.7709,59,3.859673
3,692.9632,324.2472,94,7.063845
3,169.0125,324.4218,92,7.184042
3,381.0823,325.5501,118,10.093949
3,400.0866,325.2957,100,7.941885
3,672.9746,325.0510,135,10.625953
3,760.0311,326.2663,137,12.024471
3,48.1652,324.6755,66,4.404237
3,577.1454,326.7511,103,7.984354
3,66.4265,327.2487,111,8.928585
3,801.4573,328.5879,122,10.583805
3,934.5134,330.6171,134,9.884489
3,1013.4627,327.6861,89,6.872395
3,878.8325,329.7308,125,10.478484
3,974.6611,326.8948,44,2.518786
3,534.2186,330.3433,116,9.532354
3,781.1378,329.5900,74,4.847382
3,83.3803,330.1006,79,5.494322
3,823.3981,336.6252,192,16.418185
3,955.9868,331.1159,110,9.037383
3,138.3114,333.4104,128,10.794525
3,205.6384,334.4408,142,12.393149
3,227.2254,332.3872,77,5.205789
3,619.3127,333.6463,111,9.106568
3,154.2795,332.0067,37,1.797584
3,496.5046,339.7039,191,15.495725
3,843.4959,334.0821,86,6.382499
3,16.4448,334.4774,71,4.811461
3,272.3740,336.5536,115,9.719444
3,108.6493,335.6489,59,3.879539
3,251.3058,335.6266,49,2.837176
3,297.3797,337.1134,154,13.179842
3,323.1815,337.3184,139,10.645343
3,447.3904,336.3606,80,5.607568
3,736.7703,337.2227,61,3.888006
3,363.6752,336.9510,46,2.636659
3,423.5817,338.5215,94,7.418618
3,462.1545,338.6945,84,5.864296
3,477.3755,339.0582,84,5.841412
3,704.0843,340.3258,133,11.194068
3,0.5340,337.3316,32,1.333314
3,594.2722,340.9102,109,8.741058
3,663.9903,339.9815,81,6.031035
3,35.2892,337.0332,8,0.119308
3,517.1020,341.8305,120,10.236214
3,986.9622,340.1891,69,5.038119
3,52.8233,342.1714,93,7.046388
3,122.2483,339.3805,24,0.844834
3,166.9870,342.4188,99,7.527296
3,861.4551,341.9833,103,8.043042
3,971.5263,340.6051,57,3.621738
3,400.3183,347.7403,201,14.449350
3,755.3798,344.1005,123,10.462071
3,183.7158,345.0545,92,6.546298
3,575.8138,343.0000,67,4.583559
3,904.8343,342.9042,56,3.470672
3,88.5850,343.8398,68,4.628372
3,678.9134,344.9593,60,3.578946
3,783.6334,348.6838,104,6.862261
3,1008.7607,346.4558,109,8.757646
3,348.1106,348.5324,125,10.388261
3,377.5534,345.8810,75,5.203783
3,723.5944,347.2878,107,8.534629
3,74.9787,354.8962,148,10.066880
3,644.2461,350.0325,241,17.239427
3,879.6795,345.0679,24,0.931145
3,12.5824,348.2026,78,5.605036
3,220.7515,347.9143,61,3.797344
3,542.4454,351.3827,156,14.109145
3,922.3298,349.6638,131,11.346300
3,255.0615,349.5663,79,5.742077
3,948.3752,350.2269,94,7.215292
3,437.8818,347.8210,22,0.789171
3,562.4553,351.8811,117,9.424902
3,37.3397,352.2951,114,9.205291
3,102.3666,351.8699,98,7.859838
3,144.9330,353.7812,107,8.686641
3,236.6048,353.7296,115,9.459105
3,801.9232,353.7746,136,11.608583
3,843.9850,355.3687,158,14.226232
3,891.2662,354.8315,143,12.659994
3,449.3206,354.6221,86,6.165671
3,124.7228,358.0506,177,16.135378
3,319.1606,356.3729,120,9.500310
3,364.8553,354.8846,68,4.769219
3,614.0104,356.3489,112,9.245177
3,690.2838,352.7576,20,0.652778
3,991.8091,356.1092,97,7.798574
3,198.3693,359.2440,126,10.098903
3,274.3080,357.9455,126,10.920387
3,296.3795,360.9854,175,14.749441
3,477.8370,354.5254,35,1.623591
3,597.1473,355.6350,51,3.056625
3,966.6838,360.7611,157,14.163324
3,162.9525,358.9654,88,6.265224
3,702.4108,358.0206,53,3.311006
3,1022.9226,359.1171,73,5.430915
3,424.6744,360.3294,124,10.805289
3,738.4535,360.6400,118,10.199194
3,767.5548,360.4716,105,8.227747
3,512.8497,360.7797,98,7.542780
3,678.1212,360.8892,74,5.436055
3,868.2895,361.4546,119,10.430013
3,59.8456,369.3699,250,18.742257
3,908.7090,362.2141,78,5.569229
3,217.4673,364.2909,111,8.930455
3,577.7853,363.7917,99,7.861372
3,715.6795,362.2119,55,3.395389
3,816.9603,363.4299,69,4.565938
3,936.9595,361.4173,31,1.339184
3,378.7951,370.1278,178,12.240361
3,489.4026,364.6744,92,7.182346
3,529.0273,364.9681,89,6.583234
3,18.5470,367.2058,148,13.392221
3,337.9764,366.9069,121,10.194971
3,633.1752,366.8200,120,9.958652
3,178.0383,367.5758,106,8.834848
3,463.7711,368.4354,168,14.791879
3,784.5922,365.6392,24,0.841056
3,254.6384,369.8405,155,12.825435
3,1010.9314,368.6439,81,5.844310
3,664.6628,370.1993,97,7.460747
3,830.3649,368.5688,54,3.373354
3,355.4245,372.0674,84,6.490819
3,947.9588,371.5800,97,7.603533
3,87.7266,372.3894,93,7.083478
3,111.7205,372.2025,74,5.237854
3,407.1276,373.3043,122,10.031088
3,594.5159,372.5706,88,6.791154
3,691.2298,373.9782,115,9.517514
3,801.8368,370.7874,38,1.827256
3,439.3738,373.8708,96,7.504145
3,556.4626,375.9997,143,12.420708
3,756.4791,373.2283,82,6.041142
3,846.0213,372.0557,32,1.360223
3,927.0628,376.0795,132,11.282575
3,988.3884,377.6120,172,14.644991
3,156.1099,375.8756,106,6.837732
3,230.6733,373.3242,20,0.562724
3,320.6365,373.9088,29,1.232815
3,889.0884,376.0237,101,8.506926
3,281.5861,377.8289,115,9.566270
3,38.5957,380.0477,141,9.681959
3,614.2450,378.3703,146,12.787665
3,775.3987,378.3343,87,6.239164
3,200.1154,377.8589,66,4.229932
3,133.3693,378.9285,109,6.071473
3,423.7277,378.9022,57,3.501231
3,503.8187,380.1155,121,10.333489
3,647.7953,379.4908,88,6.898887
3,721.0787,380.2691,261,21.413033
3,816.4369,376.9834,19,0.602951
3,869.1734,380.4103,101,8.241722
3,308.3911,380.7902,80,5.875601
3,483.2616,380.6606,78,5.485749
3,392.3711,381.8882,95,7.392994
3,572.5003,380.6558,54,3.398934
3,792.0227,381.1759,76,5.559512
3,534.3046,383.3406,124,10.464657
3,964.8845,383.4966,107,8.715645
3,9.5533,382.7307,54,3.308313
3,96.9126,386.6710,133,11.038950
3,181.5994,384.8572,83,6.150950
3,215.0978,385.9231,111,8.595173
3,829.7506,385.0991,104,8.312303
3,908.4124,385.3430,118,10.280353
3,1010.0064,385.6684,109,9.081113
3,746.9614,384.8134,66,4.333323
3,236.2082,386.3608,83,5.423510
3,680.6685,386.4418,61,3.979751
3,253.7303,384.9767,24,0.905418
3,325.9185,388.0039,94,7.188648
3,853.5440,391.4280,178,14.460539
3,664.5967,388.2774,81,5.781895
3,350.4155,390.3755,105,8.440578
3,808.1671,389.4732,82,5.905429
3,152.0385,390.3860,62,4.249329
3,457.9854,391.1052,205,17.379478
3,24.2915,392.2340,97,7.782812
3,121.4698,391.6591,85,6.384839
3,518.8945,390.2032,49,2.888871
3,632.3684,391.7785,84,6.474245
3,948.2054,390.6598,68,4.776928
3,582.2629,394.2026,138,12.274936
3,762.6351,392.1372,82,6.255833
3,296.3887,391.5672,35,1.836324
3,367.9434,393.5401,82,6.009149
3,72.2482,394.9712,105,8.471638
3,266.1925,394.1757,81,5.879439
3,493.7394,394.5078,73,5.132356
3,882.7064,394.3772,77,5.317944
3,196.4500,393.6605,41,2.009077
3,283.6058,394.0571,49,2.922218
3,422.6320,396.6344,112,9.278268
3,246.3437,396.5151,80,5.101501
3,923.8623,395.3493,51,2.905495
3,994.4956,395.6214,62,4.081221
3,4.8569,398.4648,102,7.923931
3,170.7262,397.4890,94,7.326567
3,43.0314,399.8577,104,8.494560
3,558.9930,402.6764,203,15.892609
3,599.9395,397.8045,64,4.089344
3,689.4891,397.9048,57,3.504243
3,705.6429,398.9720,104,7.968912
3,793.0733,398.2467,67,4.434969
3,896.8338,397.4442,53,3.122456
